route_id,route_name,departure_slot,fleet_id,trip_count,avg_delay_minutes,max_delay_minutes,high_delay_count,avg_delay_risk_probability,main_delay_reason,risk_rank,risk_category
R005,Yogyakarta - Malang,Malam,BUS-022,3,17.666666666666668,29,0,0.5353535353535354,Lalu Lintas,856,Medium
R005,Yogyakarta - Malang,Malam,BUS-027,3,17.666666666666668,22,0,0.5353535353535354,Terminal Padat,857,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-039,3,17.666666666666668,22,0,0.5353535353535354,Terminal Padat,858,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-070,2,28.5,55,1,0.5303030303030303,Terminal Padat,859,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-005,2,17.5,25,0,0.5303030303030303,Lalu Lintas,860,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-036,4,17.5,29,0,0.5303030303030303,Teknis Armada,861,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-050,2,17.5,24,0,0.5303030303030303,Teknis Armada,862,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-054,2,17.5,19,0,0.5303030303030303,Jalan Rusak,863,Medium
R002,Yogyakarta - Bandung,Siang,BUS-014,2,17.5,24,0,0.5303030303030303,Teknis Armada,864,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-004,4,17.5,29,0,0.5303030303030303,Jalan Rusak,865,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-050,2,17.5,28,0,0.5303030303030303,Terminal Padat,866,Medium
R004,Yogyakarta - Semarang,Sore,BUS-034,2,17.5,24,0,0.5303030303030303,Cuaca Buruk,867,Medium
R005,Yogyakarta - Malang,Malam,BUS-026,2,17.5,18,0,0.5303030303030303,Jalan Rusak,868,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-003,2,17.5,24,0,0.5303030303030303,Teknis Armada,869,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-034,2,17.5,24,0,0.5303030303030303,Jalan Rusak,870,Medium
R008,Yogyakarta - Purwokerto,Sore,BUS-026,2,17.5,23,0,0.5303030303030303,Teknis Armada,871,Medium
R009,Yogyakarta - Madiun,Siang,BUS-058,2,17.5,31,1,0.5303030303030303,Teknis Armada,872,Medium
R009,Yogyakarta - Madiun,Sore,BUS-049,2,17.5,23,0,0.5303030303030303,Jalan Rusak,873,Medium
R010,Yogyakarta - Lampung,Siang,BUS-009,2,17.5,21,0,0.5303030303030303,Lalu Lintas,874,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-006,5,17.4,25,0,0.5272727272727273,Terminal Padat,875,Medium
R006,Yogyakarta - Denpasar,Siang,BUS-055,3,18.666666666666668,37,1,0.5252525252525252,Lalu Lintas,876,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-002,3,17.333333333333332,25,0,0.5252525252525252,Cuaca Buruk,877,Medium
R005,Yogyakarta - Malang,Malam,BUS-051,3,17.333333333333332,28,0,0.5252525252525252,Jalan Rusak,878,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-083,3,17.333333333333332,30,1,0.5252525252525252,Terminal Padat,879,Medium
R004,Yogyakarta - Semarang,Pagi,BUS-078,4,20.75,47,1,0.5227272727272727,Terminal Padat,880,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-050,4,19.0,40,1,0.5227272727272727,Tidak Ada,881,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-074,2,21.0,41,1,0.5151515151515151,Terminal Padat,882,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-024,3,18.666666666666668,38,1,0.5151515151515151,Jalan Rusak,883,Medium
R004,Yogyakarta - Semarang,Siang,BUS-048,2,18.0,35,1,0.5151515151515151,Cuaca Buruk,884,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-014,2,17.5,34,1,0.5151515151515151,Jalan Rusak,885,Medium
R004,Yogyakarta - Semarang,Sore,BUS-066,2,17.5,34,1,0.5151515151515151,Lalu Lintas,886,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-013,2,17.0,24,0,0.5151515151515151,Teknis Armada,887,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-035,1,17.0,17,0,0.5151515151515151,Lalu Lintas,888,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-039,2,17.0,22,0,0.5151515151515151,Jalan Rusak,889,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-048,1,17.0,17,0,0.5151515151515151,Teknis Armada,890,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-049,1,17.0,17,0,0.5151515151515151,Jalan Rusak,891,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-051,1,17.0,17,0,0.5151515151515151,Teknis Armada,892,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-066,3,17.0,27,0,0.5151515151515151,Jalan Rusak,893,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-078,2,17.0,29,0,0.5151515151515151,Terminal Padat,894,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-001,1,17.0,17,0,0.5151515151515151,Jalan Rusak,895,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-048,3,17.0,23,0,0.5151515151515151,Lalu Lintas,896,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-063,1,17.0,17,0,0.5151515151515151,Terminal Padat,897,Medium
R001,Yogyakarta - Jakarta,Siang,BUS-077,1,17.0,17,0,0.5151515151515151,Terminal Padat,898,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-019,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,899,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-040,2,17.0,20,0,0.5151515151515151,Cuaca Buruk,900,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-068,1,17.0,17,0,0.5151515151515151,Lalu Lintas,901,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-002,3,17.0,24,0,0.5151515151515151,Lalu Lintas,902,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-020,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,903,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-036,1,17.0,17,0,0.5151515151515151,Jalan Rusak,904,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-048,5,17.0,27,0,0.5151515151515151,Cuaca Buruk,905,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-040,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,906,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-080,2,17.0,25,0,0.5151515151515151,Cuaca Buruk,907,Medium
R002,Yogyakarta - Bandung,Siang,BUS-010,2,17.0,23,0,0.5151515151515151,Jalan Rusak,908,Medium
R002,Yogyakarta - Bandung,Siang,BUS-068,1,17.0,17,0,0.5151515151515151,Jalan Rusak,909,Medium
R002,Yogyakarta - Bandung,Siang,BUS-076,1,17.0,17,0,0.5151515151515151,Jalan Rusak,910,Medium
R002,Yogyakarta - Bandung,Siang,BUS-079,1,17.0,17,0,0.5151515151515151,Terminal Padat,911,Medium
R002,Yogyakarta - Bandung,Sore,BUS-008,1,17.0,17,0,0.5151515151515151,Jalan Rusak,912,Medium
R002,Yogyakarta - Bandung,Sore,BUS-073,2,17.0,17,0,0.5151515151515151,Cuaca Buruk,913,Medium
R003,Yogyakarta - Surabaya,Dini Hari,BUS-018,1,17.0,17,0,0.5151515151515151,Teknis Armada,914,Medium
R003,Yogyakarta - Surabaya,Pagi,BUS-022,1,17.0,17,0,0.5151515151515151,Terminal Padat,915,Medium
R003,Yogyakarta - Surabaya,Pagi,BUS-065,3,17.0,31,1,0.5151515151515151,Lalu Lintas,916,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-022,1,17.0,17,0,0.5151515151515151,Lalu Lintas,917,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-033,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,918,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-059,1,17.0,17,0,0.5151515151515151,Terminal Padat,919,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-031,1,17.0,17,0,0.5151515151515151,Lalu Lintas,920,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-038,1,17.0,17,0,0.5151515151515151,Terminal Padat,921,Medium
R004,Yogyakarta - Semarang,Malam,BUS-015,1,17.0,17,0,0.5151515151515151,Lalu Lintas,922,Medium
R004,Yogyakarta - Semarang,Malam,BUS-020,2,17.0,24,0,0.5151515151515151,Jalan Rusak,923,Medium
R004,Yogyakarta - Semarang,Malam,BUS-063,1,17.0,17,0,0.5151515151515151,Terminal Padat,924,Medium
R004,Yogyakarta - Semarang,Pagi,BUS-010,1,17.0,17,0,0.5151515151515151,Jalan Rusak,925,Medium
R004,Yogyakarta - Semarang,Siang,BUS-046,2,17.0,24,0,0.5151515151515151,Cuaca Buruk,926,Medium
R004,Yogyakarta - Semarang,Siang,BUS-080,1,17.0,17,0,0.5151515151515151,Teknis Armada,927,Medium
R005,Yogyakarta - Malang,Malam,BUS-020,1,17.0,17,0,0.5151515151515151,Teknis Armada,928,Medium
R005,Yogyakarta - Malang,Siang,BUS-006,1,17.0,17,0,0.5151515151515151,Terminal Padat,929,Medium
R005,Yogyakarta - Malang,Siang,BUS-060,2,17.0,29,0,0.5151515151515151,Lalu Lintas,930,Medium
R005,Yogyakarta - Malang,Sore,BUS-024,1,17.0,17,0,0.5151515151515151,Terminal Padat,931,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-024,1,17.0,17,0,0.5151515151515151,Jalan Rusak,932,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-060,1,17.0,17,0,0.5151515151515151,Lalu Lintas,933,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-080,1,17.0,17,0,0.5151515151515151,Jalan Rusak,934,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-040,1,17.0,17,0,0.5151515151515151,Terminal Padat,935,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-041,1,17.0,17,0,0.5151515151515151,Lalu Lintas,936,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-046,2,17.0,24,0,0.5151515151515151,Terminal Padat,937,Medium
R006,Yogyakarta - Denpasar,Siang,BUS-065,1,17.0,17,0,0.5151515151515151,Lalu Lintas,938,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-034,3,17.0,33,1,0.5151515151515151,Jalan Rusak,939,Medium
R007,Yogyakarta - Solo,Dini Hari,BUS-081,1,17.0,17,0,0.5151515151515151,Teknis Armada,940,Medium
R007,Yogyakarta - Solo,Malam,BUS-018,1,17.0,17,0,0.5151515151515151,Jalan Rusak,941,Medium
R007,Yogyakarta - Solo,Siang,BUS-064,1,17.0,17,0,0.5151515151515151,Teknis Armada,942,Medium
R007,Yogyakarta - Solo,Siang,BUS-077,1,17.0,17,0,0.5151515151515151,Lalu Lintas,943,Medium
R007,Yogyakarta - Solo,Sore,BUS-014,1,17.0,17,0,0.5151515151515151,Teknis Armada,944,Medium
R007,Yogyakarta - Solo,Sore,BUS-045,2,17.0,22,0,0.5151515151515151,Cuaca Buruk,945,Medium
R007,Yogyakarta - Solo,Sore,BUS-047,1,17.0,17,0,0.5151515151515151,Teknis Armada,946,Medium
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-036,1,17.0,17,0,0.5151515151515151,Terminal Padat,947,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-028,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,948,Medium
R008,Yogyakarta - Purwokerto,Pagi,BUS-015,2,17.0,23,0,0.5151515151515151,Cuaca Buruk,949,Medium
R008,Yogyakarta - Purwokerto,Pagi,BUS-065,1,17.0,17,0,0.5151515151515151,Jalan Rusak,950,Medium
R008,Yogyakarta - Purwokerto,Siang,BUS-046,1,17.0,17,0,0.5151515151515151,Jalan Rusak,951,Medium
R008,Yogyakarta - Purwokerto,Siang,BUS-077,2,17.0,18,0,0.5151515151515151,Cuaca Buruk,952,Medium
R009,Yogyakarta - Madiun,Dini Hari,BUS-019,1,17.0,17,0,0.5151515151515151,Lalu Lintas,953,Medium
R009,Yogyakarta - Madiun,Dini Hari,BUS-075,1,17.0,17,0,0.5151515151515151,Terminal Padat,954,Medium
R009,Yogyakarta - Madiun,Dini Hari,BUS-079,1,17.0,17,0,0.5151515151515151,Lalu Lintas,955,Medium
R009,Yogyakarta - Madiun,Malam,BUS-061,1,17.0,17,0,0.5151515151515151,Terminal Padat,956,Medium
R009,Yogyakarta - Madiun,Pagi,BUS-030,1,17.0,17,0,0.5151515151515151,Lalu Lintas,957,Medium
R009,Yogyakarta - Madiun,Siang,BUS-065,1,17.0,17,0,0.5151515151515151,Teknis Armada,958,Medium
R009,Yogyakarta - Madiun,Sore,BUS-005,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,959,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-018,1,17.0,17,0,0.5151515151515151,Cuaca Buruk,960,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-040,2,17.0,22,0,0.5151515151515151,Lalu Lintas,961,Medium
R010,Yogyakarta - Lampung,Malam,BUS-051,1,17.0,17,0,0.5151515151515151,Jalan Rusak,962,Medium
R010,Yogyakarta - Lampung,Sore,BUS-049,1,17.0,17,0,0.5151515151515151,Lalu Lintas,963,Medium
R007,Yogyakarta - Solo,Dini Hari,BUS-065,4,16.75,30,1,0.5075757575757576,Lalu Lintas,964,Medium
R002,Yogyakarta - Bandung,Dini Hari,BUS-016,3,18.0,37,1,0.5050505050505051,Lalu Lintas,965,Medium
R010,Yogyakarta - Lampung,Malam,BUS-054,3,17.0,34,1,0.5050505050505051,Tidak Ada,966,Medium
R005,Yogyakarta - Malang,Pagi,BUS-020,3,16.666666666666668,24,0,0.5050505050505051,Cuaca Buruk,967,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-001,3,16.666666666666668,21,0,0.5050505050505051,Cuaca Buruk,968,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-049,3,16.666666666666668,22,0,0.5050505050505051,Cuaca Buruk,969,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-025,3,16.666666666666668,20,0,0.5050505050505051,Terminal Padat,970,Medium
R007,Yogyakarta - Solo,Malam,BUS-047,3,16.666666666666668,28,0,0.5050505050505051,Cuaca Buruk,971,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-031,3,16.666666666666668,23,0,0.5050505050505051,Cuaca Buruk,972,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-070,5,16.6,22,0,0.503030303030303,Jalan Rusak,973,Medium
R001,Yogyakarta - Jakarta,Siang,BUS-050,2,23.0,46,1,0.5,Jalan Rusak,974,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-022,2,16.5,19,0,0.5,Cuaca Buruk,975,Medium
R001,Yogyakarta - Jakarta,Dini Hari,BUS-084,2,16.5,23,0,0.5,Teknis Armada,976,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-007,2,16.5,17,0,0.5,Teknis Armada,977,Medium
R002,Yogyakarta - Bandung,Malam,BUS-026,4,16.5,32,1,0.5,Cuaca Buruk,978,Medium
R002,Yogyakarta - Bandung,Siang,BUS-033,2,16.5,17,0,0.5,Lalu Lintas,979,Medium
R002,Yogyakarta - Bandung,Siang,BUS-053,2,16.5,28,0,0.5,Jalan Rusak,980,Medium
R003,Yogyakarta - Surabaya,Dini Hari,BUS-016,2,16.5,26,0,0.5,Terminal Padat,981,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-045,4,16.5,29,0,0.5,Tidak Ada,982,Medium
R004,Yogyakarta - Semarang,Malam,BUS-082,2,16.5,20,0,0.5,Teknis Armada,983,Medium
R004,Yogyakarta - Semarang,Siang,BUS-013,2,16.5,19,0,0.5,Teknis Armada,984,Medium
R004,Yogyakarta - Semarang,Siang,BUS-051,2,16.5,22,0,0.5,Teknis Armada,985,Medium
R004,Yogyakarta - Semarang,Siang,BUS-075,2,16.5,24,0,0.5,Cuaca Buruk,986,Medium
R005,Yogyakarta - Malang,Malam,BUS-081,2,16.5,26,0,0.5,Lalu Lintas,987,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-009,2,16.5,22,0,0.5,Lalu Lintas,988,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-020,2,16.5,25,0,0.5,Jalan Rusak,989,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-063,2,16.5,17,0,0.5,Jalan Rusak,990,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-075,2,16.5,21,0,0.5,Cuaca Buruk,991,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-020,2,16.5,23,0,0.5,Cuaca Buruk,992,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-050,2,16.5,22,0,0.5,Terminal Padat,993,Medium
R007,Yogyakarta - Solo,Sore,BUS-033,2,16.5,32,1,0.5,Lalu Lintas,994,Medium
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-056,2,16.5,30,1,0.5,Lalu Lintas,995,Medium
R009,Yogyakarta - Madiun,Malam,BUS-002,2,16.5,24,0,0.5,Teknis Armada,996,Medium
R009,Yogyakarta - Madiun,Malam,BUS-016,2,16.5,27,0,0.5,Terminal Padat,997,Medium
R009,Yogyakarta - Madiun,Malam,BUS-082,2,16.5,19,0,0.5,Terminal Padat,998,Medium
R010,Yogyakarta - Lampung,Malam,BUS-040,2,16.5,20,0,0.5,Cuaca Buruk,999,Medium
R002,Yogyakarta - Bandung,Malam,BUS-033,7,17.285714285714285,39,1,0.49783549783549785,Tidak Ada,1000,Medium
R005,Yogyakarta - Malang,Malam,BUS-043,3,19.333333333333332,42,1,0.494949494949495,Lalu Lintas,1001,Medium
R005,Yogyakarta - Malang,Sore,BUS-036,3,17.0,35,1,0.494949494949495,Jalan Rusak,1002,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-006,3,16.333333333333332,22,0,0.494949494949495,Cuaca Buruk,1003,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-016,4,16.25,31,1,0.49242424242424243,Tidak Ada,1004,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-084,4,18.75,44,1,0.48484848484848486,Tidak Ada,1005,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-047,2,16.0,23,0,0.48484848484848486,Terminal Padat,1006,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-024,3,16.0,29,0,0.48484848484848486,Jalan Rusak,1007,Medium
R001,Yogyakarta - Jakarta,Pagi,BUS-079,2,16.0,17,0,0.48484848484848486,Teknis Armada,1008,Medium
R001,Yogyakarta - Jakarta,Siang,BUS-047,1,16.0,16,0,0.48484848484848486,Terminal Padat,1009,Medium
R001,Yogyakarta - Jakarta,Sore,BUS-070,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1010,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-007,1,16.0,16,0,0.48484848484848486,Teknis Armada,1011,Medium
R002,Yogyakarta - Bandung,Pagi,BUS-014,1,16.0,16,0,0.48484848484848486,Terminal Padat,1012,Medium
R002,Yogyakarta - Bandung,Siang,BUS-038,2,16.0,20,0,0.48484848484848486,Teknis Armada,1013,Medium
R002,Yogyakarta - Bandung,Sore,BUS-051,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1014,Medium
R003,Yogyakarta - Surabaya,Dini Hari,BUS-003,3,16.0,23,0,0.48484848484848486,Cuaca Buruk,1015,Medium
R003,Yogyakarta - Surabaya,Dini Hari,BUS-048,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1016,Medium
R003,Yogyakarta - Surabaya,Dini Hari,BUS-062,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1017,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-016,4,16.0,25,0,0.48484848484848486,Lalu Lintas,1018,Medium
R003,Yogyakarta - Surabaya,Pagi,BUS-006,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1019,Medium
R003,Yogyakarta - Surabaya,Pagi,BUS-076,1,16.0,16,0,0.48484848484848486,Terminal Padat,1020,Medium
R003,Yogyakarta - Surabaya,Siang,BUS-077,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1021,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-018,1,16.0,16,0,0.48484848484848486,Terminal Padat,1022,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-061,2,16.0,27,0,0.48484848484848486,Lalu Lintas,1023,Medium
R003,Yogyakarta - Surabaya,Sore,BUS-078,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1024,Medium
R004,Yogyakarta - Semarang,Dini Hari,BUS-047,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1025,Medium
R004,Yogyakarta - Semarang,Malam,BUS-028,1,16.0,16,0,0.48484848484848486,Teknis Armada,1026,Medium
R004,Yogyakarta - Semarang,Siang,BUS-081,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1027,Medium
R004,Yogyakarta - Semarang,Sore,BUS-072,2,16.0,19,0,0.48484848484848486,Lalu Lintas,1028,Medium
R005,Yogyakarta - Malang,Dini Hari,BUS-015,1,16.0,16,0,0.48484848484848486,Terminal Padat,1029,Medium
R005,Yogyakarta - Malang,Dini Hari,BUS-049,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1030,Medium
R005,Yogyakarta - Malang,Malam,BUS-049,2,16.0,28,0,0.48484848484848486,Terminal Padat,1031,Medium
R005,Yogyakarta - Malang,Malam,BUS-054,4,16.0,26,0,0.48484848484848486,Cuaca Buruk,1032,Medium
R005,Yogyakarta - Malang,Malam,BUS-080,2,16.0,20,0,0.48484848484848486,Teknis Armada,1033,Medium
R005,Yogyakarta - Malang,Pagi,BUS-013,2,16.0,24,0,0.48484848484848486,Terminal Padat,1034,Medium
R005,Yogyakarta - Malang,Pagi,BUS-079,1,16.0,16,0,0.48484848484848486,Terminal Padat,1035,Medium
R005,Yogyakarta - Malang,Sore,BUS-032,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1036,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-016,4,16.0,29,0,0.48484848484848486,Terminal Padat,1037,Medium
R006,Yogyakarta - Denpasar,Dini Hari,BUS-067,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1038,Medium
R006,Yogyakarta - Denpasar,Malam,BUS-084,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1039,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-056,1,16.0,16,0,0.48484848484848486,Terminal Padat,1040,Medium
R006,Yogyakarta - Denpasar,Pagi,BUS-072,1,16.0,16,0,0.48484848484848486,Teknis Armada,1041,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-011,2,16.0,30,1,0.48484848484848486,Lalu Lintas,1042,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-012,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1043,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-039,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1044,Medium
R006,Yogyakarta - Denpasar,Sore,BUS-061,1,16.0,16,0,0.48484848484848486,Terminal Padat,1045,Medium
R007,Yogyakarta - Solo,Dini Hari,BUS-068,2,16.0,19,0,0.48484848484848486,Lalu Lintas,1046,Medium
R007,Yogyakarta - Solo,Malam,BUS-079,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1047,Medium
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-029,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1048,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-043,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1049,Medium
R008,Yogyakarta - Purwokerto,Pagi,BUS-084,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1050,Medium
R008,Yogyakarta - Purwokerto,Pagi,BUS-085,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1051,Medium
R008,Yogyakarta - Purwokerto,Siang,BUS-011,1,16.0,16,0,0.48484848484848486,Teknis Armada,1052,Medium
R008,Yogyakarta - Purwokerto,Sore,BUS-003,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1053,Medium
R008,Yogyakarta - Purwokerto,Sore,BUS-053,2,16.0,20,0,0.48484848484848486,Lalu Lintas,1054,Medium
R009,Yogyakarta - Madiun,Dini Hari,BUS-068,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1055,Medium
R009,Yogyakarta - Madiun,Malam,BUS-006,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1056,Medium
R009,Yogyakarta - Madiun,Malam,BUS-007,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1057,Medium
R009,Yogyakarta - Madiun,Siang,BUS-028,2,16.0,23,0,0.48484848484848486,Cuaca Buruk,1058,Medium
R009,Yogyakarta - Madiun,Sore,BUS-017,1,16.0,16,0,0.48484848484848486,Terminal Padat,1059,Medium
R009,Yogyakarta - Madiun,Sore,BUS-032,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1060,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-001,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1061,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-062,1,16.0,16,0,0.48484848484848486,Lalu Lintas,1062,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-069,1,16.0,16,0,0.48484848484848486,Terminal Padat,1063,Medium
R010,Yogyakarta - Lampung,Dini Hari,BUS-075,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1064,Medium
R010,Yogyakarta - Lampung,Malam,BUS-055,1,16.0,16,0,0.48484848484848486,Jalan Rusak,1065,Medium
R010,Yogyakarta - Lampung,Malam,BUS-056,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1066,Medium
R010,Yogyakarta - Lampung,Malam,BUS-069,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1067,Medium
R010,Yogyakarta - Lampung,Pagi,BUS-021,3,16.0,22,0,0.48484848484848486,Terminal Padat,1068,Medium
R010,Yogyakarta - Lampung,Pagi,BUS-047,1,16.0,16,0,0.48484848484848486,Teknis Armada,1069,Medium
R010,Yogyakarta - Lampung,Pagi,BUS-082,2,16.0,19,0,0.48484848484848486,Terminal Padat,1070,Medium
R010,Yogyakarta - Lampung,Sore,BUS-039,1,16.0,16,0,0.48484848484848486,Cuaca Buruk,1071,Medium
R010,Yogyakarta - Lampung,Sore,BUS-059,1,16.0,16,0,0.48484848484848486,Terminal Padat,1072,Medium
R010,Yogyakarta - Lampung,Sore,BUS-065,1,16.0,16,0,0.48484848484848486,Terminal Padat,1073,Medium
R009,Yogyakarta - Madiun,Siang,BUS-035,5,15.8,20,0,0.4787878787878788,Lalu Lintas,1074,Medium
R005,Yogyakarta - Malang,Malam,BUS-006,4,16.75,37,1,0.4772727272727273,Terminal Padat,1075,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-075,4,16.5,36,1,0.4772727272727273,Terminal Padat,1076,Medium
R004,Yogyakarta - Semarang,Malam,BUS-023,4,15.75,23,0,0.4772727272727273,Terminal Padat,1077,Medium
R002,Yogyakarta - Bandung,Malam,BUS-039,4,15.75,30,1,0.47727272727272724,Jalan Rusak,1078,Medium
R001,Yogyakarta - Jakarta,Malam,BUS-019,3,16.333333333333332,35,1,0.47474747474747475,Tidak Ada,1079,Medium
R002,Yogyakarta - Bandung,Malam,BUS-072,3,15.666666666666666,21,0,0.47474747474747475,Jalan Rusak,1080,Medium
R003,Yogyakarta - Surabaya,Malam,BUS-063,3,15.666666666666666,31,1,0.47474747474747475,Tidak Ada,1081,Medium
R008,Yogyakarta - Purwokerto,Malam,BUS-030,3,15.666666666666666,19,0,0.47474747474747475,Cuaca Buruk,1082,Medium
